Smiles,tanimoto_coefficient,Name,pKa,Center,Index,Source,Error
CC/C=C/Cc1[nH+]ccn1C(C(=O)[O-])C(C)(C)S,0.28,5222,7.2,N,6,Moitessier,0.0
CC([NH3+])c1nnn[n-]1,0.2413793103448276,3656,8.77,N,2,Moitessier,0.0
c1c[nH]c2ncccc12,0.3548387096774194,6099,12.1,N,2,Moitessier,0.0
COC4CC(OC3C(C)C(O)OC(C)C(C)C(O)C(C)C(=O)C1(CO1)CC(C)C(OC2OC(C)CC([NH+](C)C)C2O)C3C)OC(C)C4O,0.13333333333333333,274_2,8.84,N,36,Moitessier,0.0
Sc1ccc(F)cc1F,0.2903225806451613,7387,4.9,S,0,Moitessier,0.0
C[N@H+:16](CC[N+]1(CCCCC1)C)c2ccccc2,0.28205128205128205,556_1,2.61,N,1,Moitessier/RBFmodel_Train,0.0
c1cc(ccc1[NH3+:9])SC(C(F)F)(F)F,0.34782608695652173,429_1,2.87,N,6,Moitessier/RBFmodel_Train,0.0
CCOC(=O)[C@@H]2C[NH+](Cc1ccccc1)CC2C(F)(F)F,0.35294117647058826,96_2,5.4,N,7,Moitessier,0.0
CC1(C)CC(=O)C(C)(C)[NH2+]1,0.2962962962962963,5638,7.1,N,9,Moitessier,0.0
c2ccc1[nH+]n[nH]c1c2,0.39285714285714285,2065,1.6,N,4,Moitessier,0.0
c1c(c2ccccc2)nc(c2ccccc2)[nH]1,0.2894736842105263,1097,12.53,N,16,Moitessier,0.0
CC1CCN(CC1)CC(=O)Nc2nc(cs2)c3ccccc3,0.2647058823529412,107_2,10.5,N,10,Moitessier,0.0
CCC(C)(c1cnc(CC(C)C)c(O)[n+]1[O-])O,0.25,3972,5.02,O,13,Moitessier,0.0
Sc1[nH+]cc2nc[nH]c2n1,0.2702702702702703,1801,0.5,S,0,Moitessier,0.0
OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)c2[nH]c1ccccc1[nH+]2,0.2682926829268293,7024,5.28,N,18,Moitessier,0.0
[H]P(=O)(O)c1ccccc1,0.36363636363636365,497,1.7,O,2,Moitessier,0.0
Nc2cccc(c1ccccn1)[nH+]2,0.3142857142857143,1960,5.8,N,12,Moitessier,0.0
CC1(N)CC1(C)[NH3+],0.23529411764705882,2461,9.03,N,6,Moitessier,0.0
S=C(NNc1cc2ccccc2cc1)/N=N/c1cc2ccccc2cc1,0.34210526315789475,3195,12.68,N,2,Moitessier,0.0
Nc1nccc2c1[nH+]cn2CCOCP(=O)([O-])[O-],0.25925925925925924,2205,7.87,N,7,Moitessier,0.0
Nc2cnc1c(N)[nH+]c(N)nc1n2,0.3103448275862069,98,6.3,N,7,Moitessier,0.0
CCN(C)CCOCC[NH+](CC)CC,0.32432432432432434,1330,10.12,N,9,Moitessier,0.0
OC[C@@H]2O[C@H]([n+]1ccc([O-])[nH+]c1[O-])[C@H](O)[C@H]2O,0.31666666666666665,5764,9.3,N,10,Moitessier,0.0
C=C(C(=O)O[C@@H]2C[C@H]3[C@H]1O[C@H]1[C@@H](C2)[NH+]3C)c4ccccc4,0.3888888888888889,3115,7.72,N,13,Moitessier,0.0
O/C(/c1ccccc1)=C/[n+]1ccccc1,0.35294117647058826,4794,4.8,O,0,Moitessier,0.0
Cc2cc(C)c1[nH+]c(C)cc(N)c1c2,0.3,4141,10.4,N,6,Moitessier,0.0
[NH2+]=c2c1ccccc1[nH]c3ccccc23,0.3870967741935484,5502,9.99,N,0,Moitessier,0.0
COCC(CCC1)=C1C(O)=O,0.29411764705882354,1543,4.5,O,9,Moitessier,0.0
OCCCNc1nc(NCCCO)[nH+]c(NCCCO)n1,0.27906976744186046,3513,5.48,N,13,Moitessier,0.0
O=C([O-])C/[NH+]=C/1CCCCC1,0.3333333333333333,2174,9.48,N,4,Moitessier,0.0
Nc1nc[nH+]c(N)c1Br,0.375,4973,4.22,N,4,Moitessier,0.0
CC(C)[NH+]2C1CCCC12,0.2222222222222222,7242,8.31,N,3,Moitessier,0.0
CCNC1=C/C(=[NH+]\CC)CC(C)(C)C1,0.21621621621621623,880,12.13,N,6,Moitessier,0.0
N#Cc2cccc(C(=O)C[n+]1ccccc1)c2,0.358974358974359,7452,7.7,C,9,Moitessier,0.0
CCN[NH2+]CC,0.19047619047619047,915,7.55,N,3,Moitessier,0.0
[NH3+]CCNCCO,0.20833333333333334,4544,9.82,N,0,Moitessier,0.0
c2ccc1[NH2+]CCc1c2,0.2727272727272727,523,5.48,N,4,Moitessier,0.0
CCOc4ccc3nccc([C@@H](O)C1C[C@H]2CC[N@H+]1C[C@@H]2CC)c3c4,0.25,5575,8.5,N,18,Moitessier,0.0
Oc3ccc(/C=N/c2ncc1[nH+]c[nH]c1n2)cc3,0.32608695652173914,510,3.27,N,11,Moitessier,0.0
O=CC1=CC=CC1C=O,0.16666666666666666,7414,4.5,C,6,Moitessier,0.0
CC(C)([C@H](CC(O)=O)C1)[C@H]1C(C)=O,0.30303030303030304,6446,4.82,O,6,Moitessier,0.0
c1ccc(c(c1)C(=O)[OH:19])/N=N/c2ccc(c(c2)O)O,0.39473684210526316,1278_1,3.12,O,8,Moitessier/RBFmodel_Train,0.0
C[C@H]2[C@H]3Cc1ccc(O)cc1[C@]2(C)CC[NH+]3CCF,0.22641509433962265,4450,8.35,N,15,Moitessier,0.0
CC(C(F)(F)F)(C(F)(F)F)[OH:5],0.29411764705882354,1021_1,9.6,O,10,Moitessier/RBFmodel_Train,0.0
CC(Nc(s1)nnc1S(N)(=O)=O)=O,0.3,4489,7.48,N,9,Moitessier,0.0
N#CCCS,0.28,7373,8.6,S,4,Moitessier/RBFmodel_Train,0.0
Oc1nsc2c1cccc2,0.36,242,7.01,O,0,Moitessier,0.0
Cc(cccc1)c1S(O)=O,0.39285714285714285,4929,1.47,O,8,Moitessier,0.0
C[NH+]5CC[C@@]34c2c6ccc(OCc1ccccc1)c2O[C@@H]3[C@H](O)C=C[C@@H]4[C@@H]5C6,0.23376623376623376,4795,8.07,N,1,Moitessier,0.0
CC(CN=O)=O,0.3333333333333333,6289,8.4,C,2,Moitessier,0.0
O=C(O)C1CC(=O)OC1C(=O)[O-],0.2608695652173913,3469,4.22,O,2,Moitessier,0.0
CC[C@H]1C(=O)OCC1Cc2c[nH+]cn2C,0.19298245614035087,185,7.08,N,11,Moitessier,0.0
Cc1ccc(C)[nH+]n1,0.32142857142857145,6139,3.99,N,6,Moitessier,0.0
Oc(cc1)cc[n+]1O,0.35,4741,2.4,O,7,Moitessier,0.0
OC(C(CC1)Oc2c1cccc2)=O,0.2972972972972973,7345,3.38,O,0,Moitessier,0.0
Cc1ccccc1/[NH+]=C/N(C)C,0.3125,3900,8.27,N,7,Moitessier,0.0
C[C@@H]2C[C@H](OC(=O)c1ccccc1)CC(C)(C)[NH2+]2,0.35,578,8.97,N,17,Moitessier,0.0
CNc1[nH+:7]ccc(n1)OC,0.3055555555555556,177_1,5.74,N,3,Moitessier/RBFmodel_Train,0.0
[NH3+]C(c1ncc[nH]1)c2ncc[nH]2,0.29411764705882354,3082,6.49,N,0,Moitessier,0.0
Cc3ccc(C)c(N2CC[NH+](C1CCC(C)C1)CC2)c3,0.22807017543859648,85_2,7.5,N,10,Moitessier,0.0
c2csc(C1CCC[NH2+]1)c2,0.2631578947368421,6855,9.35,N,8,Moitessier/RBFmodel_Train,0.0
C[C@H](/C=C(\C)/C=C)C(C[C@H](CC(CC(N1)=O)CC1=O)O)=O,0.18518518518518517,7213,11.2,N,14,Moitessier,0.0
CCSC(C)(O)O,0.3157894736842105,2679,12.13,O,5,Moitessier,0.0
C/C(/N(Cc1c(N)nc(C)nc1)C=O)=C(\CCO)/S,0.1694915254237288,4453,11.4,S,18,Moitessier,0.0
Cc1nnc(n1C2C[C@H]3CC[C@@H](C2)[NH+:33]3CC[C@@H](c4ccccc4)NC(=O)C5CCC(CC5)(F)F)C(C)C,0.34831460674157305,886_1,9.66,N,13,Moitessier/RBFmodel_Valid,0.0
CC[NH+](C)CCOCC[NH+](CC)CC,0.36363636363636365,5668,8.46,N,2,Moitessier,0.0
C=C1C(CC(C(O)=O)[NH3+])C1,0.35294117647058826,1696,2.4,O,6,Moitessier,0.0
CC(N(c(s1)nnc1S(N)(=O)=O)c1ccccc1)=O,0.2553191489361702,2141,7.32,N,9,Moitessier,0.0
Cc(cc1)c(C)cc1C(C(O)=O)=O,0.39285714285714285,4509,1.36,O,10,Moitessier,0.0
CN(C)CCCN(C)CCC[NH+](C)C,0.23684210526315788,4504,10.0,N,11,Moitessier,0.0
Cc1nc(nc(n1)OC)NC(=O)[NH:19]S(=O)(=O)c2ccccc2C(=O)OC,0.2641509433962264,756_1,3.72,N,12,Moitessier/RBFmodel_Train,0.08
NC(=O)N/N=C/c1ncnc2[nH+]c[nH]c12,0.22641509433962265,4835,2.1,N,11,Moitessier,0.0
COCCOc1ccccc1S(=O)(=O)[NH:20]C(=O)Nc2nc(nc(n2)OC)OC,0.2807017543859649,797_1,4.72,N,14,Moitessier/RBFmodel_Train,0.0
[NH3+]c1ncnc2c1ncn2CCOCP(=O)(O)[O-],0.27450980392156865,1402,4.13,O,16,Moitessier,0.0
CS(NC(N)=O)(=O)=O,0.3333333333333333,16,5.1,N,2,Moitessier,0.0
C[NH+]2CC(C(=O)[O-])CC1c3cccc4[nH]cc(CC12)c34,0.23214285714285715,2813,8.52,N,1,Moitessier,0.0
O=S(Cc1ccccc1)(c1cnn[nH]1)=O,0.3142857142857143,6504,5.15,N,13,Moitessier,0.0
CC(C)=C/C(/O)=C/C(C)=C,0.2857142857142857,2964,10.85,O,5,Moitessier,0.0
CN(C)CCC[NH+](C)C,0.2647058823529412,2508,9.8,N,6,Moitessier,0.0
c1c(cc(c(c1Br)C(=O)[OH:9])Br)Br,0.39285714285714285,1071_1,1.41,O,9,Moitessier/RBFmodel_Train,0.0
c1cc(ccc1C(=O)[OH:15])[C@@]23CCC[C@@H]2C3,0.34285714285714286,1221_1,4.02,O,8,Moitessier/RBFmodel_Train,0.0
c2cc(N1CCOCC1)cc[nH+]2,0.3333333333333333,7077,8.53,N,11,Moitessier,0.0
CC[NH+](CC1CO1)CC2CO2,0.27586206896551724,1937,6.91,N,2,Moitessier,0.0
NC(=O)CC[C@H](N)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],0.3611111111111111,1113,7.62,N,6,Moitessier,0.0
Cc2cc[nH+]c(/N=C/c1ccc([N+](=O)[O-])cc1)n2,0.3333333333333333,2286,3.66,N,4,Moitessier,0.0
Cc2cc(c1cc(C)n(C)[nH+]1)nn2C,0.23809523809523808,6817,2.22,N,10,Moitessier,0.0
CC1CC2CC[NH+]1CC2,0.2916666666666667,3704,11.33,N,6,Moitessier,0.0
CC(O)CNCC[NH3+],0.2727272727272727,3133,9.86,N,7,Moitessier,0.0
CN(CCN)CC[NH+](C)C,0.21212121212121213,5151,9.88,N,7,Moitessier,0.0
c1cc(c(c(c1)F)Cl)NC(=O)Nc2ccc(c(c2[OH:25])S(=O)(=O)N3CC[NH2+]CC3)Cl,0.2125,1358,5.9,O,18,Moitessier/RBFmodel_Train,0.0
C[C@@H](Cc1ccc(cc1)C(C)(C)C)C[NH+:20]2CCCCC2,0.3,647_1,10.13,N,14,Moitessier/RBFmodel_Train,0.0
OCC(C(O)=O)[NH2+]Cc(cc(cc1)Cl)c1O,0.3617021276595745,4883,2.12,O,4,Moitessier,0.0
NC(CS)=O,0.3888888888888889,4988,8.2,S,3,Moitessier,0.0
Cc1ccc(OC(=O)CCC[NH+](C)C)cc1,0.39473684210526316,997,9.53,N,11,Moitessier,0.0
CCO/C(/C)=N/O,0.36,672,11.37,O,6,Moitessier,0.0
c1ccc2c(c1)c(c[nH:25]c2=O)C(=O)NC[C@H](CN3CCC(CC3)Oc4ccc(c(c4)Cl)Cl)O,0.37349397590361444,844_1,10.9,N,13,Moitessier/RBFmodel_Train,0.0
OC(/C1=C/C=C\C=C/C=C1)=O,0.28,6634,4.4,O,0,Moitessier,0.0
C[n+](nc(cc1)O)c1[O-],0.25806451612903225,5419,5.65,O,6,Moitessier,0.0
Cc1ccc2c(c1)c4CCCc3[nH+]ccn2c34,0.27906976744186046,6227,6.24,N,12,Moitessier,0.0
C[NH2+]CC[C@@H](Oc1ccccc1C)c2ccccc2,0.325,76_2,10.1,N,1,Moitessier,0.0
CCOC(=O)CC([NH2+]C)c1ccccc1,0.3684210526315789,7189,8.23,N,7,Moitessier,0.0
Brc3ccc(c2[nH+]cc(c1ccccc1)o2)cc3,0.32558139534883723,1483,0.4,N,6,Moitessier,0.0
N[C@@H](CCC(N)=O)C(N[C@@H](CCC(O)=O)C(O)=O)=O,0.2765957446808511,4869,3.14,O,13,Moitessier,0.0
C(COCCOCCc1nnn[nH]1)c1nnn[n-]1,0.3170731707317073,1836,5.37,N,12,Moitessier,0.0
CN(C)c2[nH+]cc(c1ccccc1)s2,0.29411764705882354,66,4.89,N,4,Moitessier,0.0
O=C(C(Cc1ccccc1)N1)NC1=O,0.35,1540,9.03,N,11,Moitessier,0.0
C[C@@]12CC[C@H]3c4ccc(cc4CC[C@@H]3[C@@H]1CC[C@@H]2O)[OH:19],0.24,1309,10.0,O,19,Moitessier/RBFmodel_Train,0.0
C[NH2+]CCCC24CCC(c1ccccc12)c3ccccc34,0.2608695652173913,93_2,10.4,N,1,Moitessier/JensenSwainOlsen,0.1
CC(NC(CC(N1)=O)C1=O)=O,0.24390243902439024,6824,8.85,N,6,Moitessier,0.0
OC(C(CC(C1)C2)(CC1C1)CC12F)=O,0.2,5974,4.22,O,0,Moitessier,0.0
Nc1[nH+]nnn1Cc2ccccc2,0.3,5597,1.44,N,2,Moitessier,0.0
Nc2[nH+]c1nc[nH]c1c(N)[n+]2[O-],0.3157894736842105,5658,3.7,N,2,Moitessier,0.0
CC(C)[C@@](CCC[N@@H+:29](C)CCc1ccc(c(c1)OC)OC)(C#N)c2ccc(c(c2)OC)OC,0.35185185185185186,850_1,8.6,N,7,Moitessier/RBFmodel_Train,0.0
CC(C)(C(N1)=O)SC1=S,0.37037037037037035,5430,5.38,N,4,Moitessier,0.0
CN/C(=C\N(=O)=O)/NCCSCc1ccc(o1)C[NH+:17](C)C,0.22033898305084745,672_1,8.47,N,18,Moitessier/RBFmodel_Train,0.0
O=C1CC(=O)c2ccccc12,0.3333333333333333,7424,7.12,C,2,Moitessier,0.0
CC(C)N1C(=O)c2ccccc2[NH:11]S1(=O)=O,0.2926829268292683,544_1,3.105,N,12,Moitessier/RBFmodel_Test,0.195
CN3c1ccccc1[NH2+]c2ccc(O)cc23,0.3235294117647059,4292,1.0,N,8,Moitessier,0.0
CCOCC[NH2+:9]CCOCC,0.35,202_1,8.47,N,5,Moitessier/RBFmodel_Train,0.0
CC(C)SCC[NH3+],0.3333333333333333,4577,9.23,N,6,Moitessier,0.0
C#CC(C)(C)[NH+](C)C(C)(C)C,0.2608695652173913,7106,9.3,N,5,Moitessier,0.0
CN(C)C(=O)c1cccnc1S(=O)(=O)[NH:20]C(=O)Nc2nc(cc(n2)OC)OC,0.3728813559322034,791_1,4.6,N,14,Moitessier/RBFmodel_Train,0.0
NC(=[NH2+])N(c1ccccc1)c2ccccc2,0.30303030303030304,1961,10.42,N,2,Moitessier,0.0
CCOC(=O)C2(c1ccccc1)CC[NH+](CC)CC2,0.3333333333333333,2751,9.03,N,14,Moitessier,0.0
CN2C1CCC(CC1)[NH+]2C,0.23076923076923078,1861,7.14,N,8,Moitessier,0.0
C[NH+](C)CC[NH2+]CC[NH+](C)C,0.3157894736842105,1388,3.84,N,5,Moitessier,0.0
N#CC(C#N)Br,0.23809523809523808,674,5.0,C,2,Moitessier,0.0
CCCC1=C(C)NN(C2CC[NH+](C)CC2)C1=O,0.2564102564102564,4270,7.18,N,11,Moitessier,0.0
C[C@@]12[C@H](C=C[C@@]3([C@@H]1[C@@H]([C@]45[C@H]3CC[C@](C4)(C(=C)C5)O)C(=O)[OH:23])OC2=O)O,0.26229508196721313,1343,4.0,O,20,Moitessier/RBFmodel_Train,0.0
c1n[nH]c[nH+]1,0.16666666666666666,4306,2.45,N,4,Moitessier,0.0
CC(C[Si](C)(C)CCCCl)C(O)=O,0.3225806451612903,972,5.05,O,11,Moitessier,0.0
OP1(CCCCC1)=O,0.2222222222222222,2706,2.73,O,0,Moitessier,0.0
C[N+]([O-])=O,0.35294117647058826,3022,10.24,C,0,Moitessier,0.0
CN(CCC[NH+](C)C)C(=O)/C=N/[O-],0.36585365853658536,5813,9.83,N,5,Moitessier,0.0
Cc2[nH+]c1cccc(N)c1n2C,0.34210526315789475,1517,6.66,N,2,Moitessier,0.0
C[C@H]1C[NH2+][C@H](C)CN1,0.17647058823529413,3238,9.76,N,3,Moitessier,0.0
CCC(CC)C[N@@H+:21](CC[N+]1(CCCCC1)C)c2ccccc2,0.26666666666666666,698_1,3.79,N,6,Moitessier/RBFmodel_Train,0.0
c1cc2cc(cc3c2c(c1)CC3)[NH3+:13],0.35294117647058826,420_1,4.5,N,12,Moitessier/RBFmodel_Test,0.0
CC[NH+](C)N,0.2857142857142857,3235,7.3,N,2,Moitessier,0.0
[C@H](C(=O)[OH:5])(C(Cl)(Cl)Cl)O,0.3888888888888889,966_1,2.34,O,3,Moitessier/RBFmodel_Train,0.0
Cc1cnc(cn1)C(=O)NCCc2ccc(cc2)S(=O)(=O)[NH:26]C(=O)NC3CCCCC3,0.29333333333333333,834_1,5.25,N,21,Moitessier/RBFmodel_Valid,0.0
[NH3+]CC[n+]2ccc1c([N+](=O)[O-])cccc1c2,0.32608695652173914,2945,6.65,N,0,Moitessier,0.0
c2cnc1nc[nH+]cc1n2,0.3235294117647059,6481,4.12,N,6,Moitessier,0.0
C/C(=C/C=C/C(C)C(=O)[O-])[C@H]1C[NH2+][C@H](C(=O)[O-])[C@H]1CC(=O)[O-],0.1935483870967742,3842,9.82,N,12,Moitessier,0.0
O=C([O-])C(CO)[NH2+]Cc1cc(Cl)ccc1[O-],0.38636363636363635,1040,10.15,N,6,Moitessier,0.0
CCN(CC)CC(O)C[NH+](CC)CC,0.3225806451612903,465,9.8,N,9,Moitessier,0.0
OC(c1ncccc1C=O)=O,0.3,6103,3.7,O,0,Moitessier,0.0
[O-]C(c([o+]c1C([O-])=O)cc(O)c1O)=O,0.3055555555555556,2850,9.82,O,10,Moitessier,0.0
ONC([C@H]([C@H]1O[C@@H]2CC1)[C@H]2C(NO)=O)=O,0.21212121212121213,1566,9.3,O,0,Moitessier,0.0
c1cc(nc(c1C#N)O[C@H](CC[NH3+:17])c2ccno2)C(F)(F)F,0.18867924528301888,696_1,9.5,N,12,Moitessier/RBFmodel_Train,0.0
CC1(CCCCC1)C(O)=O,0.28,3718,5.16,O,8,Moitessier,0.0
Cn2ccc(=[NH2+])c1ccccc12,0.3333333333333333,1394,12.4,N,5,Moitessier,0.0
NCC(=O)C[NH3+],0.2727272727272727,4385,8.32,N,5,Moitessier,0.0
CC(C)(CC[N+]([O-])=O)[N+]([O-])=O,0.375,1630,7.84,C,4,Moitessier,0.0
NS(c1nccs1)(=O)=O,0.3684210526315789,5819,8.25,N,0,Moitessier,0.0
C[C@H]1C[NH+:9]=C(c2c(ccs2)O1)N,0.17567567567567569,339_1,11.0,N,3,Moitessier/RBFmodel_Valid,0.0
NS(c1c(C(O)=O)scc1)(=O)=O,0.3,6742,3.3,O,5,Moitessier,0.0
OC(CNC(c(cccc1)c1O)=O)=O,0.36363636363636365,3957,3.63,O,0,Moitessier,0.0
CN(c1c(CN2)[nH]cn1)C2=O,0.2564102564102564,4124,11.1,N,6,Moitessier,0.0
CCCC(=O)OC(C)C[NH+](C)C,0.32142857142857145,3619,8.27,N,9,Moitessier,0.0
Nc1nccc(O)n1,0.3333333333333333,1001,9.59,O,6,Moitessier,0.0
C[N+](C)(c1ccccc1)O,0.34615384615384615,4578,4.21,O,9,Moitessier,0.0
[O-]P(c1cn([C@@H](CO)[C@@H]([C@H]([C@@H]2O)O)O)c2[nH+]1)(O)=O,0.23076923076923078,2310,4.84,O,16,Moitessier,0.0
O/N=C/C(/Cl)=N\O,0.21875,5624,3.44,O,0,Moitessier,0.0
NC(CCCCCCCCC(NO)=O)=O,0.32,1772,9.49,O,12,Moitessier,0.0
C(=C\C[NH+]1CCCCC1)/CN2CCCCC2,0.3333333333333333,537,9.7,N,3,Moitessier,0.0
Cn2ncc1c(N)nc(Cl)[nH+]c12,0.3488372093023256,772,2.69,N,10,Moitessier,0.0
Cc1cc(ccc1OCC(=O)[OH:29])C[N@@H+](CC(=O)Nc2ccc(cc2Cl)Cl)C3CCCCC3,0.3125,1365,2.9,O,11,Moitessier/RBFmodel_Test,0.0
C[NH+](C)CC[NH+](C)CC[NH+](C)C,0.28,1335,2.57,N,5,Moitessier,0.0
[NH3+]CC(=O)C[NH3+],0.3333333333333333,6393,6.89,N,5,Moitessier,0.0
CC1(C)CC2CC[NH+]1C(=O)C2,0.23529411764705882,1217,5.33,N,7,Moitessier,0.0
SCCCCS,0.23529411764705882,7385,9.93,S,0,Moitessier/RBFmodel_Train,0.05
Nc(cc1)ccc1c(cc1)ccc1/N=C/c(cc1)ccc1O,0.3023255813953488,405,9.5,O,21,Moitessier,0.0
O/C=C(/C=O)\O,0.23529411764705882,1196,5.08,O,0,Moitessier,0.0
Cc1cc(C(N)=O)cc(C)[n+]1O,0.3448275862068966,3697,2.08,O,11,Moitessier,0.0
CC(C)(C)[C@@]4(O)CC[NH+]3C[C@H](c1ccccc1)c2ccccc2[C@H]3C4,0.24,1269,7.03,N,8,Moitessier,0.0
c1cc(c(cc1n2c(=O)[nH:23]c(=O)cn2)C(=O)NCC34CC5CC(C3)CC(C5)C4)Cl,0.2328767123287671,808_1,6.2,N,9,Moitessier/RBFmodel_Train,0.0
C[C@@H]4C[C@@]12[C@@H]3CCC[NH+]1CCC[C@H]2[C@H](C[C@H]3O)C4=O,0.2708333333333333,2979,9.13,N,8,Moitessier,0.0
CC[C@@]35CCC[NH+]4CC[C@]2(c1cccc(OC)c1N(C(C)=O)[C@@H]2CC3)[C@H]45,0.24390243902439024,1672,7.57,N,6,Moitessier,0.0
[NH3+]CC[SeH],0.26666666666666666,6376,5.0,Se,3,Moitessier,0.0
O=C1C=CNC=C1,0.2222222222222222,1878,11.12,N,4,Moitessier,0.0
CN(C)c3ccc2cc1ccc([NH+](C)C)cc1[nH+]c2c3,0.3611111111111111,6426,0.2,N,12,Moitessier,0.0
[S-]c1ccnc([S-])[nH+]1,0.32142857142857145,2700,11.19,N,7,Moitessier,0.0
CCCCS,0.35294117647058826,1476,10.72,S,4,Moitessier/RBFmodel_Valid,0.06
OC(C=CC(C=C1)=O)=C1Br,0.37037037037037035,6945,4.9,O,0,Moitessier,0.0
CC(CC=C1O)=C1O,0.25,4617,9.11,O,5,Moitessier,0.0
CC[NH+](CC)CCSC1CCCCC1,0.2702702702702703,562,8.11,N,2,Moitessier,0.0
O=S(Cc1ccccc1)c1cnn[nH]1,0.2857142857142857,6061,6.09,N,13,Moitessier,0.0
CC(C)CC(C(O)=O)[NH3+],0.38095238095238093,7040,2.34,O,6,Moitessier,0.0
FC1CC[NH2+]C1,0.3333333333333333,2_2,9.4,N,4,Moitessier,0.0
Cc1cc(oc(CC(O)=O)c2O)c2c(C)c1,0.35294117647058826,4361,4.75,O,8,Moitessier,0.0
CC[NH+](CC)CCBr,0.32142857142857145,1912,7.0,N,2,Moitessier,0.0
Nc1nc(O)cnc1C=O,0.3142857142857143,3491,6.61,O,4,Moitessier,0.0
OC(C1(CC(C2)C3)CC3CC2C1)=O,0.23333333333333334,4890,5.0,O,0,Moitessier,0.0
OC1(CCCCCC1)C(O)=O,0.2916666666666667,6004,4.21,O,9,Moitessier,0.0
c3cc(C1CCC[NH2+]1)nc(C2CCC[NH2+]2)c3,0.24324324324324326,3791,9.46,N,14,Moitessier,0.0
Cc2cc(c1ccccc1)nn(C)c2=[NH+]CCN3CCOCC3,0.34375,6290,10.37,N,14,Moitessier,0.0
CCC[NH+]1CC(O[Si](C)(C)C)C1,0.3448275862068966,1855,8.89,N,3,Moitessier,0.0
CC(=O)CCC[NH+:8](C)C,0.391304347826087,84_1,9.1,N,6,Moitessier/RBFmodel_Valid,0.0
CC1(C)C[NH2+]1,0.2,5772,8.625,N,4,Moitessier/RBFmodel_Train,0.015
[O-]C([C@@H]([C@@H]([C@H]([C@@H]1O)O)O)O[C@@H]1Oc(ccc1[nH+]cc2)cc1c2O)=O,0.30357142857142855,1479,3.7,O,22,Moitessier,0.0
Cc(cc1)ccc1S(N(CCNCC([O-])=O)CC([O-])=O)(=O)=O,0.2982456140350877,3582,7.83,N,11,Moitessier,0.0
COc2ccc(/N=N/c1c(N)[nH][nH+]c1N)cc2,0.30434782608695654,622,3.39,N,12,Moitessier,0.0
Nc2cc[nH+]c3ccc1ncccc1c23,0.36585365853658536,5829,7.3,N,4,Moitessier,0.0
CN[C@H]1C[C@]1(C)[NH2+]C,0.21739130434782608,5379,9.05,N,6,Moitessier,0.0
CCOC(=O)c3c[nH+]c2cc1OCOc1cc2c3OCC,0.2777777777777778,3075,4.09,N,7,Moitessier,0.0
CCc2cc(/N=N/c1ccc([NH+](C)C)cc1)ccc2C,0.3076923076923077,1819,2.59,N,11,Moitessier,0.0
O=C(O)C1CC1Cl,0.30434782608695654,809,4.12,O,2,Moitessier,0.0
CC(c(cccc1)c1NN=C(C(c1ccccc1)=O)C(c1ccccc1)=O)=O,0.358974358974359,2792,9.2,N,8,Moitessier,0.0
[O-]C(C(CO)[NH2+]Cc(cc(cc1)Cl)c1O)=O,0.3541666666666667,4284,7.95,O,14,Moitessier,0.0
c3ccc(C[NH2+]C(CC1CCCCC1)CC2CCCCC2)cc3,0.32558139534883723,3271,7.7,N,5,Moitessier/RBFmodel_Train,0.0
C[n+]1c(N)ccnc1O,0.3125,4192,7.38,O,8,Moitessier,0.0
CC(C)(C=C=CC)C(O)=O,0.34782608695652173,243,4.58,O,8,Moitessier,0.0
Nc1ccc([B-](O)(O)[OH2+])cc1,0.34782608695652173,5956,9.17,O,8,Moitessier,0.0
C=CC(CC(C)(C)CC(C)(C)C)c2ccc1ccc[nH+]c1c2O,0.3584905660377358,6242,4.51,N,19,Moitessier,0.0
Cc1[nH+:20]c(c(n1Cc2c(c3c(=O)n(c(=O)n(c3s2)CC(C)C)C)C(=O)N(C)OC)Cl)Cl,0.1958762886597938,835_1,2.7,N,2,Moitessier/RBFmodel_Train,0.0
O[C@H]([C@H]([C@H](C(O)=O)O[C@@H]1Oc(cc2)ccc2Br)O)[C@@H]1O,0.2926829268292683,6813,3.02,O,5,Moitessier,0.0
COc4ccc3C[C@@H]2[C@@H]1CC[C@H](OC)C[C@]1(CC[NH+]2C)c3c4OC(C)=O,0.24050632911392406,1098,9.31,N,18,Moitessier,0.0
CC1CC[NH2+]1,0.2631578947368421,5280,10.96,N,4,Moitessier,0.0
CCC(c1cc(C(C(C)(C)C)=O)n[nH]1)=O,0.23404255319148937,5944,9.7,N,13,Moitessier,0.0
CN(CCC(N1)=O)C1=O,0.2571428571428571,6457,11.86,N,5,Moitessier,0.0
CC(Nc1c2cncc1)=NS2(=O)=O,0.23529411764705882,3428,7.6,N,2,Moitessier,0.0
CC(C)[NH+]1C[Si](C)(C)O[Si](C)(C)C1,0.16071428571428573,2926,10.0,N,3,Moitessier,0.0
CC/C=C/Cc1[nH+]ccn1C(C(C)(C)S)C(O)=O,0.2708333333333333,6305,2.0,O,16,Moitessier,0.0
O=C3[C@@H]1C[C@@H](C[NH+]2CCCC[C@@H]12)[C@H]4CCCCN34,0.21212121212121213,2209,7.7,N,6,Moitessier,0.0
CN(C)c1ccc([NH+](C)C)cc1,0.39285714285714285,4266,6.37,N,7,Moitessier,0.0
